#{"t_start": 1775412610.25416, "env_id": "None"}
r,l,t,raw_score,sequence_length
111.336044,32,23710.195024,1.1133604289970525,32
56.982746,32,23747.347195,0.5698274460031305,32
119.9315,32,23783.962016,1.1993150134885717,32
98.20952,16,23823.298507,0.9820951595268643,16
65.98723,16,23860.515339,0.6598723021983426,16
93.72584,32,23898.529446,0.9372583794244544,32
119.69085,32,23936.768338,1.1969085271464768,32
110.18231,4,23971.951454,1.1018230844193944,4
114.62799,32,24010.547882,1.146279941762461,32
111.89217,32,24047.070478,1.1189217101115139,32
117.38174,16,24085.530458,1.1738173626430828,16
92.89582,16,24123.7672,0.9289581756892431,16
96.12414,8,24160.346417,0.9612413612037682,8
84.16331,32,24197.8764,0.8416330564641454,32
66.65069,8,24235.441044,0.6665068469915,8
104.35826,8,24272.102968,1.0435825852067546,8
119.94074,8,24308.567994,1.199407417801565,8
102.77715,16,24346.137092,1.0277714993493787,16
111.05935,8,24382.268497,1.1105935130759308,8
92.204735,32,24419.811378,0.9220473359533583,32
74.172,8,24457.14083,0.7417199590891995,8
119.64357,32,24494.871868,1.1964357079591825,32
96.870895,16,24531.796089,0.9687089410752637,16
119.66767,16,24570.933637,1.196676702309474,16
84.89167,32,24606.411767,0.8489167205777838,32
0.0,4,24606.435582,0.0,4
119.80107,16,24642.166976,1.1980107173260846,16
0.0,4,24642.204279,0.0,4
0.0,8,24642.93245,0.0,8
97.029884,16,24679.68305,0.9702988691934928,16
67.96758,8,24716.093659,0.6796758389766632,8
43.409203,4,24752.039473,0.43409201745648063,4
0.0,4,24789.92893,0.0,4
59.25024,32,24825.808696,0.5925023874294836,32
78.31738,8,24861.72506,0.7831737926071718,8
108.573265,32,24898.282141,1.0857326264300928,32
119.54675,8,24935.364135,1.195467543298563,8
119.9398,8,24972.572921,1.1993979357199094,8
78.76238,4,25008.021019,0.7876238436903316,4
119.604546,8,25047.184973,1.1960454292626528,8
116.553505,8,25083.713743,1.1655350509427647,8
81.22849,8,25118.487678,0.8122849008963573,8
77.50142,4,25155.898953,0.7750142227589434,4
107.058525,4,25193.350614,1.0705852255155122,4
78.04812,4,25229.098587,0.7804812112189625,4
70.69146,4,25264.220214,0.7069146171643637,4
71.40964,32,25302.350893,0.7140963443985407,32
90.85728,8,25339.629197,0.9085727608423662,8
111.32127,16,25376.383792,1.1132127422693345,16
114.99802,8,25413.062722,1.1499801628918327,8
92.85185,8,25451.388266,0.9285185428731877,8
111.65236,16,25489.830076,1.1165235858920923,16
109.38077,16,25529.296469,1.0938076423848868,16
61.158306,8,25565.78448,0.6115830779027105,8
119.89627,4,25603.417353,1.1989626779849591,4
93.13162,32,25640.768475,0.9313162386048288,32
96.45363,32,25678.740878,0.9645362745445186,32
77.97071,8,25715.384989,0.7797071341259687,8
101.858,8,25752.472596,1.0185800549603155,8
119.93637,4,25789.931619,1.1993637397496162,4
119.77143,16,25827.559928,1.1977143085812538,16
84.91521,4,25862.71403,0.8491520872266698,4
88.45511,8,25899.32299,0.8845510873265165,8
59.800484,4,25936.93413,0.598004821911262,4
115.807785,16,25976.133379,1.1580778533528766,16
119.97439,4,26013.628747,1.1997438861493395,4
102.7201,16,26050.81147,1.0272010143635233,16
73.47029,4,26087.697151,0.7347028979349379,4
89.65455,32,26124.468499,0.8965454974908622,32
111.1232,4,26162.759604,1.111231975187415,4
118.40636,4,26200.924687,1.1840636038007815,4
60.7126,32,26239.03873,0.607126010253088,32
81.27935,32,26275.580302,0.812793529869491,32
92.6837,32,26312.353288,0.9268370264795297,32
108.05627,16,26350.739042,1.0805626565035997,16
66.899345,4,26388.663985,0.6689934681010565,4
87.38646,8,26426.331022,0.8738645887941944,8
67.722916,16,26463.110825,0.6772291649992496,16
73.6842,32,26502.176445,0.7368419830361048,32
91.28091,16,26538.9972,0.9128090334612459,16
78.50541,32,26575.70146,0.7850541236688791,32
0.0,8,26576.518296,0.0,8
110.58761,8,26613.789186,1.1058760521268391,8
107.67549,8,26651.977767,1.0767548868064334,8
91.9242,16,26689.056187,0.9192420152338425,16
0.0,8,26728.285556,0.0,8
75.31657,4,26763.271814,0.7531656750023608,4
85.86595,32,26802.046318,0.8586595156973508,32
118.98062,32,26839.867001,1.1898062061492782,32
119.72841,8,26878.095078,1.1972840519072823,8
94.18247,8,26915.546576,0.9418247103890877,8
119.94223,4,26954.723569,1.1994222756742672,4
105.17984,8,26991.616704,1.0517983632714056,8
77.65017,32,27028.293335,0.7765016938914571,32
119.99619,8,27064.656541,1.1999619571693758,8
119.96424,16,27102.596765,1.199642400351039,16
63.64834,8,27140.928499,0.6364833963604928,8
96.258026,8,27178.001664,0.9625802637852554,8
80.32506,32,27215.054644,0.8032505614030285,32
76.959694,32,27253.563157,0.769596930200348,32
117.64826,16,27290.894233,1.1764826231642493,16
119.817055,32,27329.500953,1.1981705655071482,32
112.68726,32,27367.502982,1.1268726663996067,32
110.12081,32,27406.40347,1.1012080787969187,32
102.781555,32,27443.242142,1.0278155893890482,32
0.0,16,27443.315605,0.0,16
111.39552,8,27480.671495,1.113955233613297,8
119.78202,16,27518.942358,1.1978201725740778,16
0.0,4,27518.968846,0.0,4
105.2832,32,27556.898997,1.05283203925968,32
89.023224,8,27593.402523,0.8902322698434538,8
100.5049,4,27630.377173,1.0050489442449935,4
105.460556,8,27668.468184,1.0546055389080633,8
119.638855,8,27705.509135,1.1963885485646024,8
36.300053,4,27741.72347,0.3630005111502395,4
78.20709,4,27780.504241,0.7820709492039049,4
64.34183,4,27818.632471,0.6434182725515124,4
85.97624,8,27855.793564,0.8597623977995542,8
0.0,4,27855.811714,0.0,4
76.96993,8,27893.744239,0.7696993248222895,8
91.44443,16,27930.474792,0.9144442410856585,16
109.868065,8,27967.846178,1.098680678667979,8
28.531437,16,28004.978128,0.28531436304134705,16
17.504578,32,28043.246929,0.17504577643208785,32
110.449036,8,28082.866349,1.1044903300858229,8
111.27488,32,28122.076608,1.1127487729803602,32
64.16491,8,28160.034326,0.6416491216515035,8
81.28828,8,28197.538569,0.8128827431860927,8
0.2655655,4,28230.653711,0.0026556550828016104,4
26.59745,16,28266.864384,0.26597449926184646,16
118.70465,16,28306.051589,1.1870464726791121,16
0.0,4,28343.949644,0.0,4
0.0,4,28381.308228,0.0,4
43.960934,32,28419.934289,0.43960933183750417,32
0.0,16,28458.696862,0.0,16
52.265453,32,28495.06128,0.5226545435773697,32
49.294777,16,28531.852418,0.49294777167121745,16
50.029716,32,28570.22964,0.5002971735776581,32
57.34639,4,28608.436985,0.5734638947200568,4
98.97645,8,28645.648216,0.9897644925314301,8
78.96579,8,28682.896797,0.7896578691531669,8
72.26996,8,28720.54773,0.7226995651512887,8
90.98864,32,28759.308071,0.909886402948265,32
49.38544,4,28797.267947,0.4938544192323211,4
79.46822,32,28834.096086,0.7946822146199279,32
11.851915,16,28873.851254,0.11851915832026906,16
93.46051,16,28912.276737,0.9346050682538452,16
96.380325,8,28949.061427,0.9638032747963176,8
106.74138,8,28987.436316,1.0674138167621225,8
89.84231,4,29024.239,0.8984231095579975,4
119.81261,8,29062.145897,1.1981260879990823,8
62.012104,4,29100.297087,0.6201210558567078,4
119.80205,32,29137.765629,1.1980204989970389,32
117.55824,16,29174.728895,1.1755824206864258,16
113.87661,16,29213.041292,1.138766106668236,16
0.18081392,4,29252.529722,0.0018081392232423288,4
112.99934,32,29291.05672,1.1299933444953816,32
119.65139,8,29330.400261,1.1965139252019161,8
119.34156,16,29367.986868,1.193415627761029,16
119.95113,32,29405.818104,1.1995113532690262,32
109.31243,16,29444.241357,1.0931243014965528,16
82.44878,8,29480.770717,0.8244877577561313,8
103.4351,16,29520.732394,1.034350936417625,16
83.09764,16,29558.980502,0.8309764243325433,16
48.65491,4,29594.680091,0.48654909682383896,4
112.5212,8,29633.078699,1.1252119847847375,8
108.87663,4,29669.894459,1.088766310636226,4
92.93018,8,29707.845669,0.9293018387286037,8
96.61106,4,29744.68504,0.9661106189534406,4
119.871056,4,29782.493521,1.1987105696204792,4
116.741936,32,29822.572891,1.1674193244473625,32
0.0,4,29822.589346,0.0,4
76.53472,32,29859.380955,0.76534717645407,32
115.15813,4,29898.33757,1.151581251032537,4
103.902245,16,29936.55222,1.0390224298238615,16
76.30424,4,29972.570395,0.763042343497084,4
100.186035,32,30011.191667,1.0018603460817916,32
0.0,8,30011.233359,0.0,8
112.61228,8,30049.165259,1.1261228086131403,8
58.773663,16,30089.050844,0.5877366180495815,16
92.49879,4,30126.755017,0.9249878494317161,4
0.0,32,30164.849427,0.0,32
119.89659,32,30203.990314,1.1989659021390675,32
101.31811,8,30242.2278,1.013181111804015,8
119.827774,8,30279.514964,1.1982777548683865,8
115.65641,4,30318.711297,1.1565641289511048,4
115.984665,32,30356.84817,1.1598466791603133,32
119.846054,4,30395.486377,1.198460526826723,4
0.0,4,30395.512523,0.0,4
119.68213,16,30434.455494,1.1968212647575116,16
119.54311,32,30473.924175,1.195431126467217,32
103.44313,16,30512.654558,1.03443132230054,16
119.87454,8,30549.668615,1.1987454506021975,8
64.54478,16,30588.766697,0.645447784913177,16
67.36238,32,30626.011996,0.673623820106844,32
119.66442,16,30664.27864,1.196644232816939,16
113.07287,16,30702.792315,1.1307286620436436,16
64.52471,4,30741.319508,0.6452470881326605,4
80.11263,32,30781.265966,0.8011262995711529,32
85.87571,32,30818.858264,0.8587570717117549,32
67.39032,32,30858.810475,0.6739031689508375,32
52.252125,4,30895.069313,0.522521258426064,4
72.86984,8,30931.790936,0.7286984330507517,8
89.66451,8,30970.94551,0.8966451367118103,8
65.481514,16,31008.974073,0.6548151206939804,16
95.53399,32,31049.191491,0.9553398626417825,32
119.82182,8,31088.78287,1.1982182586814945,8
9.74154,32,31127.73812,0.09741540045161944,32
87.930725,32,31167.265471,0.8793072509761257,32
78.95473,32,31205.360142,0.7895472577854473,32
119.7293,32,31245.329686,1.1972930392248298,32
104.56598,32,31283.153021,1.0456597875805111,32
108.09517,16,31321.356697,1.0809517054607425,16
86.35411,4,31360.894225,0.8635411093194864,4
87.77547,32,31400.09289,0.8777547046309261,32
112.16069,32,31440.466463,1.1216069214483506,32
118.10871,8,31478.734208,1.1810871091076407,8
66.45166,16,31517.741463,0.6645166236261968,16
26.14464,4,31555.809634,0.26144639380970136,4
99.21238,4,31593.514435,0.9921238119100062,4
119.6724,16,31632.709058,1.1967240380631878,16
98.58342,8,31672.476834,0.9858342115083483,8
98.74633,8,31710.802704,0.9874633377757225,8
103.904274,8,31748.165699,1.0390427114436516,8
82.498405,4,31787.027109,0.8249840417012201,4
77.11849,4,31823.885959,0.7711849585273648,4
117.663475,4,31860.138144,1.176634771451575,4
0.0,4,31860.148806,0.0,4
71.498474,8,31898.712516,0.7149847240272516,8
115.6702,32,31937.926798,1.156701999712617,32
106.38739,32,31977.368103,1.0638738733782975,32
116.283745,8,32015.185224,1.162837461838295,8
97.103645,8,32054.221717,0.9710364846092078,8
108.552895,32,32093.754263,1.085528979369136,32
119.96072,8,32131.782256,1.1996071887191813,8
116.08718,32,32171.486244,1.1608718053707625,32
67.87715,4,32210.885968,0.6787715292703099,4
57.695904,4,32251.220588,0.5769590550972978,4
105.583664,8,32288.455284,1.055836604466098,8
79.339424,32,32326.87233,0.7933942363292178,32
108.08815,32,32367.023703,1.0808814902509656,32
67.62214,4,32405.871927,0.676221417854523,4
98.32646,8,32445.16234,0.9832646160689769,8
75.35904,16,32483.501014,0.7535904051041334,16
0.0,32,32523.186139,0.0,32
117.60047,32,32560.518504,1.1760047092519843,32
119.95154,16,32598.264889,1.199515414260465,16
97.04571,4,32635.881769,0.9704570853968064,4
119.750854,32,32674.328104,1.1975085647468078,32
62.22878,8,32711.591514,0.6222877715924042,8
81.895424,32,32751.245971,0.8189542046356768,32
78.858925,8,32789.090794,0.7885892136885314,8
108.35562,16,32826.862022,1.083556214364138,16
108.716095,8,32867.001314,1.0871609453252777,8
46.95313,16,32905.901333,0.469531274131456,16
80.85919,16,32945.136497,0.8085918904187136,16
2.7374327,32,32982.986126,0.027374326194108217,32
119.91986,16,33020.866761,1.1991986452633012,16
119.07545,32,33058.869034,1.1907544923945754,32
91.864914,8,33097.082933,0.9186491690845544,8
119.96412,8,33135.444643,1.1996411883480183,8
119.92101,4,33174.192891,1.1992101533952253,4
113.42874,4,33212.640328,1.1342873967774558,4
119.83543,8,33250.75329,1.198354301426214,8
87.40394,32,33290.105497,0.8740393542091992,32
0.83886015,16,33327.363787,0.008388601436718369,16
109.945045,32,33365.853873,1.099450487387277,32
114.41836,32,33403.752294,1.1441835567350465,32
100.94794,8,33441.793811,1.009479348956554,8
78.52351,8,33480.816949,0.7852351707195462,8
119.9514,4,33518.43044,1.1995140075643056,4
47.515118,16,33558.065243,0.4751511696426305,16
96.47259,32,33597.206049,0.9647258636217617,32
109.17223,8,33636.095517,1.091722336295272,8
99.32069,32,33674.962585,0.9932068970912078,32
101.2193,32,33711.931541,1.0121929901993567,32
119.69923,16,33748.125175,1.1969922856775548,16
74.81624,8,33786.141782,0.7481624082584692,8
119.9841,8,33825.225375,1.1998410399378534,8
0.0,8,33865.894445,0.0,8
2.5231187,16,33904.933476,0.025231186446900103,16
1.3979187,32,33944.226769,0.013979186991973919,32
52.25117,32,33981.131677,0.5225117290890722,32
63.428684,32,34020.161103,0.6342868494117792,32
75.95289,16,34059.019033,0.7595288819486243,16
107.56792,16,34098.874985,1.0756791403458057,16
1.3397962,16,34136.479706,0.013397961574453462,16
104.3843,8,34175.814166,1.043842968969169,8
56.824757,16,34215.498946,0.5682475673152717,16
53.9471,16,34253.911629,0.5394710218156976,16
2.0491068,32,34293.234094,0.020491068688350916,32
0.0,4,34293.861607,0.0,4
72.17974,16,34333.623583,0.7217974171932651,16
0.0,4,34333.656161,0.0,4
107.45265,4,34374.329156,1.0745265134199682,4
110.47073,32,34411.868219,1.10470730776977,32
47.61304,4,34451.478893,0.47613042333651584,4
2.7333279,32,34489.662944,0.027333279119405893,32
0.3694299,4,34523.359262,0.0036942987274955247,4
100.003654,16,34561.625993,1.0000365706392254,16
119.944824,8,34600.641145,1.199448261546596,8
93.431335,32,34640.024804,0.9343133505835785,32
89.94967,4,34677.235872,0.8994967165370106,4
89.91454,4,34717.308249,0.899145408356888,4
119.96509,4,34754.907367,1.1996509068578851,4
89.29651,8,34793.838275,0.8929651248296055,8
80.859344,4,34830.807275,0.8085934639583829,4
78.69579,8,34868.863716,0.7869579607709811,8
93.7195,16,34909.196918,0.9371949579037371,16
114.71935,4,34945.994037,1.1471934892098468,4
87.827545,4,34985.777677,0.8782754739404215,4
116.32698,32,35023.843722,1.1632697746919258,32
56.534626,4,35063.423033,0.5653462417625372,4
70.884476,8,35100.027468,0.7088447869045106,8
119.95183,4,35138.550278,1.1995182673033913,4
100.31113,16,35176.247645,1.0031112730899494,16
119.87663,4,35214.945682,1.1987663546883847,4
77.24815,16,35253.785501,0.7724815599511705,16
119.96789,4,35293.537755,1.1996788777167238,4
60.40484,8,35332.747827,0.6040483678330882,8
2.4291384,16,35370.389565,0.024291384582804713,16
119.91236,4,35409.467333,1.1991236365960254,4
0.5717477,16,35445.918423,0.005717477043409504,16
56.005074,8,35483.830709,0.5600507318408864,8
93.10399,4,35521.518476,0.9310398540559223,4
114.86559,16,35559.172114,1.1486559481124494,16
87.60214,32,35598.716228,0.8760214273414387,32
86.22305,16,35637.231641,0.862230564146003,16
4.165667,32,35674.925309,0.04165667077692842,32
59.164394,4,35715.279776,0.5916439601880144,4
2.4152958,32,35754.132852,0.024152958504160712,32
111.38871,16,35792.581379,1.1138871051700496,16
101.857895,32,35831.362415,1.0185789763878037,32
74.25893,32,35869.277881,0.742589251420937,32
107.91964,8,35906.527712,1.0791963620482725,8
95.667946,8,35946.356987,0.9566794553596621,8
119.930695,8,35985.240557,1.1993069786366786,8
0.7012027,16,36022.077646,0.007012026619953013,16
116.30096,4,36060.370076,1.1630095939501084,4
82.674355,16,36097.796407,0.826743532001148,16
84.6988,4,36136.582675,0.8469880038541219,4
5.2501717,32,36174.33584,0.05250171692609626,32
102.858215,8,36214.372752,1.028582168582674,8
69.8137,8,36255.563152,0.6981369606795651,8
65.64518,4,36292.918791,0.6564518245317582,4
2.9713383,32,36331.900653,0.029713382038871597,32
53.750187,32,36370.936442,0.5375018743032796,32
0.2511661,4,36406.533676,0.002511661040227855,4
54.32305,32,36447.158394,0.5432305062815519,32
109.81427,32,36486.859128,1.0981427282221807,32
118.99403,32,36527.072233,1.1899403372602348,32
1.8888011,32,36565.532838,0.018888011098042095,32
119.7057,8,36603.247763,1.197057043541825,8
113.475296,16,36639.764329,1.1347529780648153,16
88.9058,8,36677.054845,0.8890579803745959,8
96.94698,16,36715.397614,0.9694698593723345,16
55.988014,4,36752.550308,0.5598801568824624,4
103.982834,16,36790.540655,1.0398283272869264,16
70.37462,16,36831.139951,0.7037462126853258,16
104.39334,16,36869.10128,1.0439333899290444,16
34.16788,32,36908.248081,0.3416788154109537,32
115.29229,16,36948.857507,1.1529228829838476,16
107.29783,4,36987.778897,1.0729783009051397,4
54.873165,16,37025.735147,0.5487316352182918,16
1.1530906,32,37064.5637,0.01153090580867349,32
105.26298,4,37098.652936,1.0526297456715836,4
36.243786,4,37138.160681,0.3624378508201153,4
74.53586,32,37177.282711,0.7453585620085791,32
1.6898247,16,37215.297319,0.01689824751733211,16
95.99773,8,37256.027318,0.9599772605663358,8
107.10641,8,37293.770783,1.0710640462552146,8
94.172516,16,37333.310839,0.9417251908543234,16
49.361023,16,37371.137381,0.49361023718029484,16
111.96616,8,37408.412441,1.1196616596989974,8
2.9024591,32,37448.072683,0.029024592048694675,32
78.9816,8,37487.042669,0.7898160127407082,8
91.489296,8,37525.411065,0.9148929867268293,8
107.58617,8,37564.503342,1.0758616390479439,8
0.0,4,37564.522144,0.0,4
57.265438,8,37603.682749,0.572654363189786,8
82.52646,32,37642.247941,0.8252645521923189,32
114.489845,4,37680.654476,1.1448984184455573,4
101.02662,4,37719.164428,1.0102662226610983,4
0.40619346,4,37756.152785,0.0040619347351545385,4
119.70959,16,37795.485291,1.1970958398486862,16
0.7898088,16,37833.687403,0.007898088330192218,16
118.337616,8,37871.272556,1.1833761461794765,8
2.8915017,16,37910.489909,0.028915017274822777,16
118.96874,32,37947.366691,1.1896873897815383,32
103.53702,8,37987.269216,1.0353701729532845,8
58.17555,32,38026.338555,0.581755479373044,32
102.22176,4,38065.459968,1.0222176041076598,4
88.594284,4,38104.10545,0.8859428343678272,4
119.99968,8,38142.425205,1.1999967864441734,8
119.98407,8,38182.425539,1.199840717345465,8
117.02699,4,38221.608685,1.1702699303610478,4
112.319046,4,38256.40074,1.123190498064191,4
104.721245,16,38295.134866,1.047212444582087,16
104.31349,4,38334.312758,1.0431349481987833,4
119.96882,4,38373.349386,1.1996881767302041,4
1.1341386,16,38411.856495,0.01134138582603255,16
116.35858,16,38448.939912,1.1635857927311317,16
80.11295,8,38486.780253,0.8011295417083582,8
114.25998,16,38525.273983,1.1425997917531663,16
94.482254,4,38562.851722,0.9448225193985725,4
0.9822605,8,38599.007979,0.009822605304042829,8
106.33598,16,38635.986103,1.0633598230072554,16
81.095894,4,38673.879313,0.8109589106211758,4
115.96141,8,38711.903219,1.1596141061700156,8
80.68117,16,38748.392065,0.8068117131428215,16
117.44606,16,38786.686425,1.1744606067391976,16
109.863754,16,38824.835172,1.0986375304756366,16
51.30447,8,38862.557617,0.5130447111840346,8
2.0076814,32,38902.88155,0.0200768140086824,32
117.71926,8,38941.669506,1.177192593956721,8
106.27945,32,38978.899053,1.0627944850324278,32
0.76902854,8,39017.190385,0.00769028562396204,8
0.0,4,39056.49532,0.0,4
1.5784825,32,39096.567559,0.015784824672946667,32
102.84562,4,39136.78461,1.0284562044778647,4
92.47261,4,39174.378055,0.9247261319864126,4
100.249695,4,39214.535058,1.0024969272978468,4
119.365036,32,39252.900996,1.1936503506682932,32
91.723335,16,39291.243854,0.9172333267523874,16
119.81804,8,39329.875573,1.1981804140388206,8
5.168768,32,39370.259948,0.05168768035595245,32
111.334724,32,39406.809991,1.1133472131125624,32
94.491875,16,39445.470241,0.9449187826300541,16
117.9257,4,39485.611649,1.179256987948784,4
64.531624,16,39524.243069,0.6453162181988505,16
83.353546,8,39561.709164,0.8335354827167297,8
94.000496,16,39599.246987,0.9400049552645456,16
1.4767612,16,39638.117158,0.014767612047126568,16
91.03675,16,39674.958385,0.9103674765405396,16
120.001396,4,39712.733041,1.2000139292421783,4
4.2969413,32,39749.159575,0.042969412621554785,32
3.348679,32,39786.127089,0.03348679101631343,32
66.20965,8,39826.542304,0.6620964679558954,8
105.935974,32,39863.449642,1.0593597770456833,32
101.66072,16,39901.220452,1.0166071937369972,16
109.47456,4,39940.643659,1.0947456271132436,4
63.832893,8,39979.287274,0.6383289165459956,8
93.632904,8,40017.620339,0.9363290662443916,8
95.946434,8,40056.340698,0.9594643277250396,8
89.82214,8,40093.62411,0.8982214287611606,8
70.090675,16,40128.870914,0.7009067809608053,16
1.5146732,32,40167.005511,0.015146732349908616,32
50.440308,4,40203.525081,0.5044030628542068,4
113.03466,8,40240.49898,1.130346583254207,8
119.70769,32,40276.901369,1.1970769108868047,32
0.18379822,4,40312.39371,0.0018379822364317229,4
119.883835,4,40350.346645,1.1988383253390995,4
119.45286,16,40388.294886,1.1945285914081964,16
57.944073,16,40425.88891,0.5794407274272148,16
119.884705,4,40458.479839,1.1988470799078108,4
0.39094737,8,40492.234295,0.003909473673446886,8
105.24425,32,40528.989498,1.052442442042244,32
1.1282408,16,40566.516774,0.011282407677066664,16
95.140915,16,40605.273723,0.9514091806324406,16
0.0,4,40605.297636,0.0,4
73.98602,8,40643.68375,0.7398602132328621,8
53.488373,16,40683.369503,0.5348837320409047,16
5.140623,32,40722.041887,0.051406229152354585,32
115.4242,4,40759.490342,1.154242035906736,4
96.49726,4,40797.703872,0.9649726127669621,4
1.5175898,16,40834.348374,0.015175898006792725,16
83.069145,4,40874.813796,0.8306914870874043,4
86.09198,4,40911.371438,0.860919802004924,4
52.085285,32,40949.056902,0.5208528369338031,32
0.35174653,8,40986.524672,0.0035174654109893437,8
83.35791,16,41025.795899,0.8335791016199412,16
73.690094,8,41066.023639,0.7369009185292926,8
37.90836,16,41104.738808,0.37908359767521044,16
96.0941,16,41142.950374,0.9609410111973581,16
35.307655,16,41180.2933,0.35307656652455816,16
0.5863018,8,41216.757692,0.005863018022288189,8
69.99708,16,41255.30304,0.6999707797271773,16
103.61176,4,41295.011887,1.0361176259226752,4
102.369576,32,41334.720217,1.023695746404504,32
58.98207,4,41372.956122,0.5898207170008719,4
99.159225,4,41413.312752,0.9915922197761511,4
2.8664188,32,41452.529896,0.028664189133416527,32
78.652054,8,41491.172865,0.786520572667424,8
119.84146,8,41531.340394,1.19841462164686,8
101.20289,4,41570.853309,1.0120288690396206,4
87.19693,4,41607.558988,0.87196933706012,4
6.465742,32,41647.248227,0.06465742330783246,32
72.84903,32,41684.79585,0.7284903283480855,32
1.6286374,32,41723.126699,0.016286374893997296,32
107.17982,4,41758.82488,1.0717981554257434,4
4.871038,16,41798.521048,0.04871037863566259,16
74.743286,8,41837.733463,0.7474328501273759,8
111.69819,8,41876.551807,1.116981900368575,8
119.89539,4,41914.244066,1.1989539226182109,4
114.48981,16,41951.407997,1.1448980490454894,16
109.65814,8,41989.332603,1.0965813941352482,8
0.15645668,4,42024.501735,0.0015645667742708181,4
0.77435267,8,42061.357162,0.007743526927868966,8
67.93489,16,42098.991524,0.6793489279808843,16
0.0,16,42138.628767,0.0,16
115.35389,4,42178.036288,1.1535389014251456,4
113.43906,8,42215.201764,1.134390600721068,8
114.416954,4,42252.313435,1.1441695255384319,4
31.497602,4,42290.400759,0.31497602827301147,4
100.70309,4,42327.378311,1.0070308840959319,4
119.92439,8,42365.663768,1.1992439186186037,8
119.7089,16,42403.782787,1.1970890376081125,16
85.65777,4,42439.065016,0.8565776488531509,4
0.76249194,8,42476.670029,0.0076249191822627274,8
119.90903,4,42514.794509,1.1990902879762255,4
60.35994,4,42554.415626,0.6035994007608788,4
119.64547,32,42591.525906,1.1964547303403346,32
1.0901397,8,42628.623407,0.010901397631643543,8
115.64249,8,42667.855288,1.1564248710783451,8
119.43118,32,42705.844305,1.1943118114917788,32
119.88993,4,42745.8979,1.1988992751020693,4
119.87689,4,42786.481857,1.1987689181597254,4
103.172615,8,42826.457225,1.031726140823537,8
3.7033806,32,42864.729502,0.03703380609300257,32
72.4887,16,42901.639272,0.7248869944272118,16
84.485855,32,42941.146863,0.8448585845841445,32
81.87209,8,42980.227457,0.8187209020950382,8
4.1092205,32,43019.438771,0.04109220710653542,32
72.04755,8,43058.913698,0.7204754949369394,8
119.873505,16,43098.25231,1.198735010265437,16
95.07314,32,43137.038712,0.9507314159633482,32
108.82697,4,43173.062322,1.088269723144299,4
46.19884,8,43211.821031,0.4619883997681861,8
1.2551281,32,43250.165684,0.012551281308529042,32
18.011806,32,43290.088359,0.1801180720271972,32
1.3369124,32,43328.81092,0.013369123345791751,32
110.64131,8,43368.099454,1.1064131022248502,8
85.0322,16,43406.091749,0.850322072801672,16
119.6689,16,43445.331303,1.1966890095290557,16
78.08115,8,43483.211438,0.7808114417261556,8
119.91312,4,43522.990419,1.1991311358632077,4
98.12159,8,43561.694997,0.9812158728261594,8
118.73498,32,43601.587761,1.1873497982209025,32
115.14358,16,43640.466992,1.1514357951181722,16
107.74759,16,43679.465058,1.0774759207865192,16
0.0,4,43719.51163,0.0,4
0.26882246,8,43757.91043,0.0026882245570467914,8
0.6356362,16,43796.582565,0.006356362151865037,16
103.704,16,43834.542059,1.0370399874698664,16
119.47043,32,43874.005117,1.1947042681675648,32
86.187164,32,43912.930649,0.8618716657072149,32
105.0275,8,43949.75413,1.0502749947691723,8
97.33427,8,43987.250333,0.9733426889477997,8
111.38779,8,44027.293894,1.1138778585003826,8
119.717384,32,44066.426049,1.1971738439422204,32
100.79294,8,44105.139446,1.007929368830378,8
119.9527,4,44145.505827,1.1995269759679186,4
0.20841351,4,44180.859127,0.0020841351374619693,4
103.24063,4,44218.225685,1.0324062751184668,4
52.417946,32,44257.436023,0.5241794716971068,32
88.25392,8,44295.410161,0.8825392211688422,8
49.748066,8,44334.627955,0.49748064917637563,8
107.793976,32,44373.179548,1.0779397778578854,32
45.627335,32,44412.424318,0.4562733513800125,32
103.869156,32,44451.982279,1.0386915709348004,32
118.43129,8,44490.313002,1.1843129085469197,8
104.32217,16,44528.401022,1.0432216436412356,16
54.074623,32,44564.870989,0.5407462391105841,32
119.85699,8,44602.783792,1.1985698941992122,8
0.3656207,4,44639.445844,0.003656207085750646,4
1.1052605,16,44678.134011,0.011052604378081303,16
60.567204,4,44717.655652,0.6056720469599205,4
88.212555,32,44755.150312,0.8821255866517732,32
118.30834,8,44793.185725,1.1830833939364793,8
64.86506,32,44831.616358,0.6486505742117928,32
119.967186,4,44869.266694,1.199671845554597,4
84.68302,32,44908.343992,0.8468302120281881,32
57.634117,4,44948.369617,0.5763411598098034,4
119.11534,32,44986.924637,1.191153399091439,32
81.69364,32,45025.094198,0.8169363905745428,32
111.18724,32,45061.654316,1.1118724320373916,32
89.32768,32,45100.286917,0.8932768401312338,32
2.0729458,16,45139.010225,0.02072945784486158,16
89.178185,16,45179.111721,0.8917818199311255,16
82.53022,4,45216.014983,0.8253022199177823,4
79.34248,4,45255.750602,0.7934248696799514,4
80.60204,4,45293.35908,0.8060204155460584,4
2.1455433,32,45332.091389,0.021455433236264167,32
104.18209,32,45371.405639,1.0418208719669495,32
50.837605,32,45412.350314,0.5083760373810443,32
117.25201,8,45451.538698,1.1725200427001736,8
90.40888,16,45491.006094,0.9040888087984632,16
88.49881,32,45530.126749,0.8849880908957135,32
